nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
3D rRNA modification maps,https://www.oxfordjournals.org/nar/database/summary/1041,False,http://people.biochem.umass.edu/fournierlab/3dmodmap/,https://people.biochem.umass.edu/fournierlab/3dmodmap/,200,OK,18 Dec 2006,RNA sequence databases,,,,,,,,
3D-Interologs,https://www.oxfordjournals.org/nar/database/summary/1042,True,http://gemdock.life.nctu.edu.tw/3D-Interologs/,http://gemdock.life.nctu.edu.tw/3D-Interologs/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
4DXpress,https://www.oxfordjournals.org/nar/database/summary/1043,,http://4dx.embl.de/4DXpress/,,"HTTPConnectionPool(host='4dx.embl.de', port=80): Max retries exceeded with url: /4DXpress/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acdf40>, 'Connection to 4dx.embl.de timed out. (connect timeout=120)'))","HTTPConnectionPool(host='4dx.embl.de', port=80): Max retries exceeded with url: /4DXpress/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acdf40>, 'Connection to 4dx.embl.de timed out. (connect timeout=120)'))",,Microarray Data and other Gene Expression Databases,,,,,,,,
AlterORF,https://www.oxfordjournals.org/nar/database/summary/1044,,http://www.cienciavida.cl/alterorf/,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
Animal Toxin Database,https://www.oxfordjournals.org/nar/database/summary/1045,False,http://protchem.hunnu.edu.cn/toxin/,http://portal.hunnu.edu.cn/#/user/c2login?sn=4QbEkhtWQu62_83YsirNcA&client_id=Q2WeS7xBQzq3TWuibxIpt7Q&redirect_uri=https%3A%2F%2Fwebvpn.hunnu.edu.cn%2Fauth%2Fthdportal_validate%3Ftarget%3Dhttps%253A%252F%252Fprotchem.hunnu.edu.cn%252Ftoxin%252F,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
AutoPSI,https://www.oxfordjournals.org/nar/database/summary/1047,False,http://services.bio.ifi.lmu.de:1046/AutoPSIDB/,https://services.bio.ifi.lmu.de:1047/AutoPSIDB/,404,,,Structure Databases,Protein structure,,,,,,,
Bacteriome.org,https://www.oxfordjournals.org/nar/database/summary/1048,True,http://www.bacteriome.org/,http://www.bacteriome.org/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
Binding MOAD,https://www.oxfordjournals.org/nar/database/summary/1049,False,http://bindingmoad.org,http://bindingmoad.org/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gku1088,http://academic.oup.com/nar/article/43/D1/D465/2437418/Recent-improvements-to-Binding-MOAD-a-resource-for,
ViPR,https://www.oxfordjournals.org/nar/database/summary/1051,,http://www.viprbrc.org,,"HTTPSConnectionPool(host='www.viprbrc.org', port=443): Read timed out. (read timeout=120)","HTTPSConnectionPool(host='www.viprbrc.org', port=443): Read timed out. (read timeout=120)",,Genomics Databases (non-vertebrate),Viral genome databases,Other Molecular Biology Databases,Drugs and drug design,,,http://dx.doi.org/10.1093/nar/GKR859,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr859,
GEM2Net,https://www.oxfordjournals.org/nar/database/summary/1054,False,http://urgv.evry.inra.fr/GEM2NET,http://urgv.evry.inra.fr/GEM2NET/,200,OK,,Plant databases,Arabidopsis thaliana,,,,,http://dx.doi.org/10.1093/nar/gku1155,http://academic.oup.com/nar/article/43/D1/D1010/2438420/GEM2Net-from-gene-expression-modeling-to-omics,
CEBS,https://www.oxfordjournals.org/nar/database/summary/1055,False,http://cebs.niehs.nih.gov/,https://cebs.niehs.nih.gov/cebs/,200,OK,,Microarray Data and other Gene Expression Databases,,Other Molecular Biology Databases,Drugs and drug design,,,http://dx.doi.org/10.1093/nar/gks1163,http://academic.oup.com/nar/article/41/D1/D714/1065118/CFGP-20-a-versatile-webbased-platform-for,
CFGP,https://www.oxfordjournals.org/nar/database/summary/1056,False,http://cfgp.riceblast.snu.ac.kr/,http://cfgp.riceblast.snu.ac.kr/index.php?a=view,200,OK,,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,http://dx.doi.org/10.1093/nar/gks1024,https://academic.oup.com/nar/article/41/D1/D751/1051942,
ChromDB,https://www.oxfordjournals.org/nar/database/summary/1057,True,http://www.chromdb.org/,http://www.chromdb.org/,200,OK,01 Oct 2018,Protein sequence databases,Databases of individual protein families,,,,,,,
CMGSDB,https://www.oxfordjournals.org/nar/database/summary/1058,,https://bioinformatics.cs.vt.edu/cmgs/CMGSDB/,,"HTTPSConnectionPool(host='bioinformatics.cs.vt.edu', port=443): Max retries exceeded with url: /cmgs/CMGSDB/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='bioinformatics.cs.vt.edu', port=443): Max retries exceeded with url: /cmgs/CMGSDB/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,
CORUM,https://www.oxfordjournals.org/nar/database/summary/1060,,http://mips.gsf.de/genre/proj/corum/,,"HTTPConnectionPool(host='mips.gsf.de', port=80): Max retries exceeded with url: /genre/proj/corum/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c6d0>, 'Connection to mips.gsf.de timed out. (connect timeout=120)'))","HTTPConnectionPool(host='mips.gsf.de', port=80): Max retries exceeded with url: /genre/proj/corum/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c6d0>, 'Connection to mips.gsf.de timed out. (connect timeout=120)'))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
COXPRESdb,https://www.oxfordjournals.org/nar/database/summary/1062,False,http://coxpresdb.jp/,https://coxpresdb.jp/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gku1163,http://academic.oup.com/nar/article/43/D1/D82/2438602/COXPRESdb-in-2015-coexpression-database-for-animal,
CTCF Binding Site Database,https://www.oxfordjournals.org/nar/database/summary/1063,False,http://insulatordb.uthsc.edu/,https://insulatordb.uthsc.edu/,200,OK,15 Dec 2020,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gks1165,http://academic.oup.com/nar/article/41/D1/D188/1065670/CTCFBSDB-20-a-database-for-CTCFbinding-sites-and,
CycleBase,https://www.oxfordjournals.org/nar/database/summary/1064,False,http://www.cyclebase.org,https://cyclebase.org/CyclebaseSearch,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gku1092,http://academic.oup.com/nar/article/43/D1/D1140/2437426/Cyclebase-30-a-multiorganism-database-on-cellcycle,
DIMA,https://www.oxfordjournals.org/nar/database/summary/1066,True,http://webclu.bio.wzw.tum.de/dima/,http://webclu.bio.wzw.tum.de/dima/,503,Service Temporarily Unavailable,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
eggNOG,https://www.oxfordjournals.org/nar/database/summary/1068,False,http://eggnog.embl.de/,http://eggnog5.embl.de/,200,OK,09 Sep 2020,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/gkt1253,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1253
International Mouse Phenotyping Consortium Database,https://www.oxfordjournals.org/nar/database/summary/1071,True,https://www.mousephenotype.org/,https://www.mousephenotype.org/,200,OK,12 May 2022,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
FLYSNP,https://www.oxfordjournals.org/nar/database/summary/1073,,http://flysnp.imp.ac.at/,,"HTTPConnectionPool(host='flysnp.imp.ac.at', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b30df0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='flysnp.imp.ac.at', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b30df0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
FunSimMat,https://www.oxfordjournals.org/nar/database/summary/1075,False,http://funsimmat.bioinf.mpi-inf.mpg.de/,https://funsimmat.bioinf.mpi-inf.mpg.de/,200,OK,,Genomics Databases (non-vertebrate),"Genome annotation terms, ontologies and nomenclature",,,,,,,
Gallus Gbrowse,https://www.oxfordjournals.org/nar/database/summary/1076,False,http://birdbase.net/,https://www.hugedomains.com/domain_profile.cfm?d=birdbase.net,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
GenoList,https://www.oxfordjournals.org/nar/database/summary/1077,True,http://genolist.pasteur.fr/,http://genolist.pasteur.fr/,200,OK,07 Jun 2016,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
Genome Database for Rosaceae,https://www.oxfordjournals.org/nar/database/summary/1078,False,http://www.rosaceae.org,https://www.rosaceae.org/,200,OK,,Plant databases,Other plants,,,,,http://dx.doi.org/10.1093/nar/gkt1012,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1012,
GISSD,https://www.oxfordjournals.org/nar/database/summary/1079,True,http://www.rna.whu.edu.cn/gissd/,http://www.rna.whu.edu.cn/gissd/,200,OK,28 Jan 2020,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,,,
Glycoconjugate Data Bank,https://www.oxfordjournals.org/nar/database/summary/1080,,http://www.glycostructures.jp/,,"HTTPConnectionPool(host='www.glycostructures.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b30d90>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='www.glycostructures.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b30d90>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Carbohydrates,,,,,,,
GreenPhylDB,https://www.oxfordjournals.org/nar/database/summary/1081,,https://v5.greenphyl.org,,"HTTPSConnectionPool(host='v5.greenphyl.org', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0xa5b306e8>, 'Connection to v5.greenphyl.org timed out. (connect timeout=120)'))","HTTPSConnectionPool(host='v5.greenphyl.org', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0xa5b306e8>, 'Connection to v5.greenphyl.org timed out. (connect timeout=120)'))",,Plant databases,Arabidopsis thaliana,Plant databases,Rice,,,https://doi.org/10.1093/nar/gkaa1068,https://academic.oup.com/nar/article/49/D1/D1464/6006197,
GyDB,https://www.oxfordjournals.org/nar/database/summary/1083,False,http://gydb.org/,https://gydb.org/index.php?title=Main_Page,200,OK,,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,,,
HEG-DB,https://www.oxfordjournals.org/nar/database/summary/1084,True,http://genomes.urv.cat/HEG-DB/,http://genomes.urv.cat/HEG-DB/,200,OK,31 Jan 2017,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
Heme Protein Database,https://www.oxfordjournals.org/nar/database/summary/1085,True,http://hemeprotein.info/heme.php,http://hemeprotein.info/heme.php,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
HotSprint,https://www.oxfordjournals.org/nar/database/summary/1086,,http://prism.ccbb.ku.edu.tr/hotsprint/,,"HTTPConnectionPool(host='prism.ccbb.ku.edu.tr', port=80): Max retries exceeded with url: /hotsprint/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b302e0>, 'Connection to prism.ccbb.ku.edu.tr timed out. (connect timeout=120)'))","HTTPConnectionPool(host='prism.ccbb.ku.edu.tr', port=80): Max retries exceeded with url: /hotsprint/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b302e0>, 'Connection to prism.ccbb.ku.edu.tr timed out. (connect timeout=120)'))",,Structure Databases,Protein structure,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,
IMG/M,https://www.oxfordjournals.org/nar/database/summary/1089,True,https://img.jgi.doe.gov/m/,https://img.jgi.doe.gov/m/,200,OK,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,https://doi.org/10.1093/nar/gkaa939,https://academic.oup.com/nar/article/49/D1/D751/5943189,
ITS2,https://www.oxfordjournals.org/nar/database/summary/1090,False,http://its2.bioapps.biozentrum.uni-wuerzburg.de/cgi-bin/index.pl?about,http://its2.bioapps.biozentrum.uni-wuerzburg.de?about,200,OK,,RNA sequence databases,,Structure Databases,Nucleic acid structure,,,,,
LigAsite,https://www.oxfordjournals.org/nar/database/summary/1091,True,http://ligasite.org/,http://ligasite.org/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gkm839,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkm839,
M3D,https://www.oxfordjournals.org/nar/database/summary/1092,True,http://m3d.bu.edu/,http://m3d.bu.edu/,200,OK,05 Nov 2019,Microarray Data and other Gene Expression Databases,,,,,,,,
MALISAM,https://www.oxfordjournals.org/nar/database/summary/1093,True,http://prodata.swmed.edu/malisam/,http://prodata.swmed.edu/malisam/,200,OK,,Protein sequence databases,Protein properties,Structure Databases,Protein structure,,,,,
MegaMotifbase,https://www.oxfordjournals.org/nar/database/summary/1094,True,http://caps.ncbs.res.in/MegaMotifbase/index.html,http://caps.ncbs.res.in/MegaMotifbase/index.html,200,OK,13 Sep 2007,Protein sequence databases,Protein properties,Structure Databases,Protein structure,,,,,
MetaCrop,https://www.oxfordjournals.org/nar/database/summary/1095,False,http://metacrop.ipk-gatersleben.de/,https://metacrop.ipk-gatersleben.de/apex/f?p=269:111::::::,200,OK,,Metabolic and Signaling Pathways,Metabolic pathways,Plant databases,General plant databases,,,http://dx.doi.org/10.1093/nar/GKR1004,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1004,
MethyCancer,https://www.oxfordjournals.org/nar/database/summary/1096,True,http://methycancer.psych.ac.cn/,http://methycancer.psych.ac.cn/,200,OK,,Human Genes and Diseases,Cancer gene databases,,,,,,,
microRNA.org,https://www.oxfordjournals.org/nar/database/summary/1097,,http://www.microrna.org/,,"HTTPConnectionPool(host='www.microrna.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd5c8>, 'Connection to www.microrna.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.microrna.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd5c8>, 'Connection to www.microrna.org timed out. (connect timeout=120)'))",,RNA sequence databases,,,,,,,,
miRGator,https://www.oxfordjournals.org/nar/database/summary/1098,,http://genome.ewha.ac.kr/miRGator/miRGator.html,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gks1168,http://academic.oup.com/nar/article/41/D1/D252/1066239/miRGator-v30-a-microRNA-portal-for-deep-sequencing,
MSY Breakpoint Mapper,https://www.oxfordjournals.org/nar/database/summary/1100,True,http://breakpointmapper.wi.mit.edu/,http://breakpointmapper.wi.mit.edu/,200,OK,19 Sep 2014,Human Genes and Diseases,General human genetics databases,,,,,,,
MUGEN Mouse Database,https://www.oxfordjournals.org/nar/database/summary/1101,False,http://www.mugen-noe.org/database/,https://www.mugen-noe.org/database/,403,Forbidden,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",Immunological databases,,,,,,
MutDB,https://www.oxfordjournals.org/nar/database/summary/1102,,http://mutdb.org/,,"HTTPConnectionPool(host='mutdb.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd160>, 'Connection to mutdb.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='mutdb.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd160>, 'Connection to mutdb.org timed out. (connect timeout=120)'))",,Human Genes and Diseases,General human genetics databases,,,,,,,
Narcisse,https://www.oxfordjournals.org/nar/database/summary/1103,,http://narcisse.toulouse.inra.fr/,,"HTTPConnectionPool(host='narcisse.toulouse.inra.fr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8aa8>, 'Connection to narcisse.toulouse.inra.fr timed out. (connect timeout=120)'))","HTTPConnectionPool(host='narcisse.toulouse.inra.fr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8aa8>, 'Connection to narcisse.toulouse.inra.fr timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),General genomics databases,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,
NetworKIN,https://www.oxfordjournals.org/nar/database/summary/1104,False,http://networkin.info/,https://networkin.info/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,Metabolic and Signaling Pathways,Signalling pathways,,,,,
NORINE,https://www.oxfordjournals.org/nar/database/summary/1105,False,http://bioinfo.lifl.fr/norine/,https://bioinfo.lifl.fr/norine/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
OPTIC,https://www.oxfordjournals.org/nar/database/summary/1106,,http://genserv.anat.ox.ac.uk/,,"HTTPConnectionPool(host='genserv.anat.ox.ac.uk', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8058>, 'Connection to genserv.anat.ox.ac.uk timed out. (connect timeout=120)'))","HTTPConnectionPool(host='genserv.anat.ox.ac.uk', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8058>, 'Connection to genserv.anat.ox.ac.uk timed out. (connect timeout=120)'))",,Protein sequence databases,Protein domain databases, protein classification,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,
ORegAnno,https://www.oxfordjournals.org/nar/database/summary/1107,True,http://www.oreganno.org/,http://www.oreganno.org/,200,OK,24 Jul 2018,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
OrthoDB,https://www.oxfordjournals.org/nar/database/summary/1108,False,http://orthodb.org,https://www.orthodb.org/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,https://doi.org/10.1093/nar/gkaa1009,https://academic.oup.com/nar/article/49/D1/D389/5983625
PBmice,https://www.oxfordjournals.org/nar/database/summary/1110,False,http://idm.fudan.edu.cn/PBmice/,https://idm.fudan.edu.cn/PBmice/main.psp,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
PhosPhAt,https://www.oxfordjournals.org/nar/database/summary/1112,False,http://phosphat.mpimp-golm.mpg.de/,https://phosphat.uni-hohenheim.de/,200,OK,17 Dec 2020,Metabolic and Signaling Pathways,Signalling pathways,Plant databases,Arabidopsis thaliana,,,http://dx.doi.org/10.1093/nar/gks1081,http://academic.oup.com/nar/article/41/D1/D1176/1056196/PhosPhAt-goes-kinasessearchable-protein-kinase,
PhylomeDB,https://www.oxfordjournals.org/nar/database/summary/1113,False,http://www.phylomedb.org,http://www.phylomedb.org/,200,OK,,Genomics Databases (non-vertebrate),General genomics databases,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,http://dx.doi.org/10.1093/nar/gkt1177,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1177,
piRNABank,https://www.oxfordjournals.org/nar/database/summary/1114,True,http://pirnabank.ibab.ac.in/,http://pirnabank.ibab.ac.in/,200,OK,29 Jun 2017,RNA sequence databases,,,,,,,,
Plant Organelles Database,https://www.oxfordjournals.org/nar/database/summary/1115,True,http://podb.nibb.ac.jp/Organellome/,http://podb.nibb.ac.jp/Organellome/,200,OK,,Organelle databases,,,,,,,,
Plant Stress-Responsive Gene Catalog,https://www.oxfordjournals.org/nar/database/summary/1116,,http://dayhoff.generationcp.org/,,"HTTPConnectionPool(host='dayhoff.generationcp.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8af0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='dayhoff.generationcp.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8af0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Plant databases,General plant databases,,,,,
PlantTribes,https://www.oxfordjournals.org/nar/database/summary/1118,,http://fgp.huck.psu.edu/tribedb/index.pl,,"HTTPConnectionPool(host='fgp.huck.psu.edu', port=80): Max retries exceeded with url: /tribedb/index.pl (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b307f0>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='fgp.huck.psu.edu', port=80): Max retries exceeded with url: /tribedb/index.pl (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b307f0>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Protein sequence databases,Databases of individual protein families,Plant databases,General plant databases,,,,,
ppdb,https://www.oxfordjournals.org/nar/database/summary/1119,,http://ppdb.agr.gifu-u.ac.jp,,"HTTPSConnectionPool(host='ppdb.agr.gifu-u.ac.jp', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='ppdb.agr.gifu-u.ac.jp', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gkt1027,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1027,
PPT-DB,https://www.oxfordjournals.org/nar/database/summary/1120,True,http://www.pptdb.ca/,http://www.pptdb.ca/,200,OK,25 Oct 2016,Protein sequence databases,Protein properties,,,,,,,
PROCOGNATE,https://www.oxfordjournals.org/nar/database/summary/1121,True,http://www.ebi.ac.uk/thornton-srv/databases/procognate/index.html,http://www.ebi.ac.uk/thornton-srv/databases/procognate/index.html,404,Not Found,,Metabolic and Signaling Pathways,Enzymes and enzyme nomenclature,,,,,,,
ProSAS,https://www.oxfordjournals.org/nar/database/summary/1122,False,http://services.bio.ifi.lmu.de/ProSAS/,https://services.bio.ifi.lmu.de:1047/ProSAS/,404,,,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",Structure Databases,Protein structure,,,,,
ProtozoaDB,https://www.oxfordjournals.org/nar/database/summary/1124,,http://protozoadb.biowebdb.org/,,"HTTPConnectionPool(host='protozoadb.biowebdb.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8a48>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='protozoadb.biowebdb.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5ae8a48>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Unicellular eukaryotes genome databases,,,,,,,
R.E.DD.B.,https://www.oxfordjournals.org/nar/database/summary/1127,False,http://q4md-forcefieldtools.org/REDDB/,https://upjv.q4md-forcefieldtools.org/REDDB/,200,OK,,Structure Databases,Small molecules,,,,,,,
REDfly,https://www.oxfordjournals.org/nar/database/summary/1128,True,http://redfly.ccr.buffalo.edu/,http://redfly.ccr.buffalo.edu/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,
RNA FRABASE,https://www.oxfordjournals.org/nar/database/summary/1129,True,http://rnafrabase.ibch.poznan.pl/,http://rnafrabase.ibch.poznan.pl/,200,OK,,RNA sequence databases,,Structure Databases,Nucleic acid structure,,,,,
RNAJunction,https://www.oxfordjournals.org/nar/database/summary/1130,,http://rnajunction.abcc.ncifcrf.gov/,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,RNA sequence databases,,Structure Databases,Nucleic acid structure,,,,,
SelenoDB,https://www.oxfordjournals.org/nar/database/summary/1131,False,http://www.selenodb.org/,https://www.selenodb.org/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gkt1045,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1045,
Shanghai Rapeseed Database,https://www.oxfordjournals.org/nar/database/summary/1132,,http://rapeseed.plantsignal.cn/,,"HTTPConnectionPool(host='rapeseed.plantsignal.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd8b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='rapeseed.plantsignal.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd8b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,Other plants,,,,,,,
SmedGD,https://www.oxfordjournals.org/nar/database/summary/1133,,http://smedgd.neuro.utah.edu/,,"HTTPSConnectionPool(host='planosphere.stowers.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='planosphere.stowers.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
STITCH,https://www.oxfordjournals.org/nar/database/summary/1134,False,http://stitch.embl.de,http://stitch.embl.de/,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,http://dx.doi.org/10.1093/nar/gkt1207,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1207,
SuperCAT,https://www.oxfordjournals.org/nar/database/summary/1135,True,http://mlstoslo.uio.no/,http://mlstoslo.uio.no/,200,OK,16 Oct 2021,Genomics Databases (non-vertebrate),Taxonomy and identification,,,,,,,
