nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
IMGT/LIGM-DB,https://www.oxfordjournals.org/nar/database/summary/504,False,http://www.imgt.org/ligmdb/,https://www.imgt.org/ligmdb/,200,,,Immunological databases,,,,,,,,
ImmuCo,https://www.oxfordjournals.org/nar/database/summary/1827,True,http://immuco.bjmu.edu.cn/,http://immuco.bjmu.edu.cn/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gku980,http://academic.oup.com/nar/article/43/D1/D1133/2439635/ImmuCo-a-database-of-gene-coexpression-in-immune,
InterDom,https://www.oxfordjournals.org/nar/database/summary/510,,http://interdom.i2r.a-star.edu.sg/,,"HTTPConnectionPool(host='interdom.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee20>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='interdom.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee20>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Protein sequence databases,Protein domain databases, protein classification,Metabolic and Signaling Pathways,Protein-protein interactions,,,,
iPfam,https://www.oxfordjournals.org/nar/database/summary/1684,False,http://ipfam.org/,https://inoxfivestar.com/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/gkt1210,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1210
iPPI-DB,https://www.oxfordjournals.org/nar/database/summary/1856,,http://www.ippidb.cdithem.fr/ http://www.cdithem.fr/ippidb/v2,,"HTTPConnectionPool(host='www.ippidb.cdithem.fr', port=80): Max retries exceeded with url: /%20http://www.cdithem.fr/ippidb/v2 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e9e8>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='www.ippidb.cdithem.fr', port=80): Max retries exceeded with url: /%20http://www.cdithem.fr/ippidb/v2 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e9e8>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkv982,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkv982,
KBERG,https://www.oxfordjournals.org/nar/database/summary/949,,http://datam.i2r.a-star.edu.sg/kberg/,,"HTTPConnectionPool(host='datam.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: /kberg/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e520>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='datam.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: /kberg/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e520>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,
KineticDB,https://www.oxfordjournals.org/nar/database/summary/1226,,http://KineticDB.protres.ru/db/index.pl,,"HTTPConnectionPool(host='kineticdb.protres.ru', port=80): Max retries exceeded with url: /db/index.pl (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e4c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='kineticdb.protres.ru', port=80): Max retries exceeded with url: /db/index.pl (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e4c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Protein structure,,,,,,,
KinG: Kinases in Genomes,https://www.oxfordjournals.org/nar/database/summary/518,True,http://king.mbu.iisc.ernet.in/,http://king.mbu.iisc.ernet.in/,200,OK,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
LeptoList,https://www.oxfordjournals.org/nar/database/summary/521,,http://microme.genomics.org.cn/program/GenoListPERL/index.pl?database=leptolist,,"HTTPConnectionPool(host='microme.genomics.org.cn', port=80): Max retries exceeded with url: /program/GenoListPERL/index.pl?database=leptolist (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3ea00>, 'Connection to microme.genomics.org.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='microme.genomics.org.cn', port=80): Max retries exceeded with url: /program/GenoListPERL/index.pl?database=leptolist (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3ea00>, 'Connection to microme.genomics.org.cn timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
LPFC,https://www.oxfordjournals.org/nar/database/summary/269,,http://helix-web.stanford.edu/LPFC/,,"HTTPConnectionPool(host='helix-web.stanford.edu', port=80): Max retries exceeded with url: /LPFC/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45c88>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='helix-web.stanford.edu', port=80): Max retries exceeded with url: /LPFC/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45c88>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Protein structure,,,,,,,
MaizeGDB,https://www.oxfordjournals.org/nar/database/summary/526,False,http://www.maizegdb.org/,https://www.maizegdb.org/,200,OK,,Plant databases,Other plants,,,,,,,
MalaCards,https://www.oxfordjournals.org/nar/database/summary/1970,True,http://www.malacards.org/,http://www.malacards.org/,403,Forbidden,,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/1970,,
MDPD,https://www.oxfordjournals.org/nar/database/summary/1256,,http://datam.i2r.a-star.edu.sg/mdpd/index.php,,"HTTPConnectionPool(host='datam.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: /mdpd/index.php (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a458b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='datam.i2r.a-star.edu.sg', port=80): Max retries exceeded with url: /mdpd/index.php (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a458b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,
Medicago trunculata Database,https://www.oxfordjournals.org/nar/database/summary/539,True,http://www.medicago.org/,http://www.medicago.org/,200,OK,,Plant databases,Other plants,,,,,,,
MeGX,https://www.oxfordjournals.org/nar/database/summary/837,True,http://www.megx.net/,http://www.megx.net/,401,Unauthorized,,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
MeT-DB,https://www.oxfordjournals.org/nar/database/summary/1771,True,http://compgenomics.utsa.edu/methylation/,http://compgenomics.utsa.edu/methylation/,200,OK,03 Jul 2018,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gku1024,http://academic.oup.com/nar/article/43/D1/D197/2435474/MeTDB-a-database-of-transcriptome-methylation-in,
MetaBioME,https://www.oxfordjournals.org/nar/database/summary/1361,False,http://metasystems.riken.jp/metabiome/,https://metasystems.riken.jp/metabiome/,200,OK,,Metabolic and Signaling Pathways,Enzymes and enzyme nomenclature,,,,,,,
MetaRef,https://www.oxfordjournals.org/nar/database/summary/1698,,http://metaref.org/,,"HTTPConnectionPool(host='metaref.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45b08>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='metaref.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a45b08>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Taxonomy and identification,,,,,http://dx.doi.org/10.1093/nar/gkt1078,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1078,
MethBank,https://www.oxfordjournals.org/nar/database/summary/1763,,http://dnamethylome.org,,"HTTPConnectionPool(host='dnamethylome.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45df0>, 'Connection to dnamethylome.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='dnamethylome.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45df0>, 'Connection to dnamethylome.org timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,http://dx.doi.org/10.1093/nar/gku920,http://academic.oup.com/nar/article/43/D1/D54/2439491/MethBank-a-database-integrating-nextgeneration,
Minimotif Miner,https://www.oxfordjournals.org/nar/database/summary/1283,,http://mnm.engr.uconn.edu/,,"HTTPConnectionPool(host='cse-mnm.engr.uconn.edu', port=8080): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e760>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='cse-mnm.engr.uconn.edu', port=8080): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e760>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/GKR1189,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1189,
MoonProt,https://www.oxfordjournals.org/nar/database/summary/1775,True,http://www.moonlightingproteins.org/,http://www.moonlightingproteins.org/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gku954,http://academic.oup.com/nar/article/43/D1/D277/2439523/MoonProt-a-database-for-proteins-that-are-known-to,
MouseIndelDB,https://www.oxfordjournals.org/nar/database/summary/1391,True,http://variation.osu.edu/,http://variation.osu.edu/,503,Service Unavailable,,Human Genes and Diseases,General polymorphism databases,,,,,,,
MvirDB,https://www.oxfordjournals.org/nar/database/summary/996,,http://mvirdb.llnl.gov/,,"HTTPConnectionPool(host='mvirdb.llnl.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e4c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='mvirdb.llnl.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e4c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
NCIR - Non-Canonical Interactions in RNA,https://www.oxfordjournals.org/nar/database/summary/380,,http://prion.bchs.uh.edu/bp_type/,,"HTTPConnectionPool(host='prion.bchs.uh.edu', port=80): Max retries exceeded with url: /bp_type/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e6a0>: Failed to establish a new connection: [Errno 113] No route to host'))","HTTPConnectionPool(host='prion.bchs.uh.edu', port=80): Max retries exceeded with url: /bp_type/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e6a0>: Failed to establish a new connection: [Errno 113] No route to host'))",,RNA sequence databases,,Structure Databases,Nucleic acid structure,,,,,
Network of Cancer Genes,https://www.oxfordjournals.org/nar/database/summary/1373,True,http://bio.ifom-ieo-campus.it/ncg,http://bio.ifom-ieo-campus.it/ncg,404,Not Found,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/GKR952,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr952,
non-B DB,https://www.oxfordjournals.org/nar/database/summary/1425,,http://nonb.abcc.ncifcrf.gov,,"HTTPConnectionPool(host='nonb.abcc.ncifcrf.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ebb0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='nonb.abcc.ncifcrf.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ebb0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Nucleic acid structure,,,,,http://dx.doi.org/10.1093/nar/gks955,http://academic.oup.com/nar/article/41/D1/D94/1074619/NonB-DB-v20-a-database-of-predicted-nonB,
NRED,https://www.oxfordjournals.org/nar/database/summary/1195,True,http://jsm-research.imb.uq.edu.au/nred/cgi-bin/ncrnadb.pl,http://jsm-research.imb.uq.edu.au/nred/cgi-bin/ncrnadb.pl,404,Not Found,,RNA sequence databases,,,,,,,,
NRG-CING,https://www.oxfordjournals.org/nar/database/summary/1496,,http://nmr.cmbi.ru.nl/NRG-CING,,"HTTPConnectionPool(host='nmr.cmbi.ru.nl', port=80): Max retries exceeded with url: /NRG-CING (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e1f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='nmr.cmbi.ru.nl', port=80): Max retries exceeded with url: /NRG-CING (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e1f0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/GKR1134,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1134,
OGRe - Organellar Genome Retrieval,https://www.oxfordjournals.org/nar/database/summary/547,,http://ogre.mcmaster.ca/,,"HTTPConnectionPool(host='ogre.mcmaster.ca', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d5e0>, 'Connection to ogre.mcmaster.ca timed out. (connect timeout=120)'))","HTTPConnectionPool(host='ogre.mcmaster.ca', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d5e0>, 'Connection to ogre.mcmaster.ca timed out. (connect timeout=120)'))",,Protein sequence databases,Protein localization and targeting,Organelle databases,Mitochondrial genes and proteins,,,,,
OligoArrayDb,https://www.oxfordjournals.org/nar/database/summary/1253,,http://berry.engin.umich.edu/oligoarraydb/,,"HTTPConnectionPool(host='berry.engin.umich.edu', port=80): Max retries exceeded with url: /oligoarraydb/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d370>, 'Connection to berry.engin.umich.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='berry.engin.umich.edu', port=80): Max retries exceeded with url: /oligoarraydb/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d370>, 'Connection to berry.engin.umich.edu timed out. (connect timeout=120)'))",,Other Molecular Biology Databases,Molecular probes and primers,,,,,,,
OMIA - Online Mendelian Inheritance in Animals,https://www.oxfordjournals.org/nar/database/summary/548,,http://omia.angis.org.au/,,"HTTPConnectionPool(host='omia.angis.org.au', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d298>, 'Connection to omia.angis.org.au timed out. (connect timeout=120)'))","HTTPConnectionPool(host='omia.angis.org.au', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d298>, 'Connection to omia.angis.org.au timed out. (connect timeout=120)'))",,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
PAZAR,https://www.oxfordjournals.org/nar/database/summary/1258,,http://www.pazar.info/,,"HTTPConnectionPool(host='www.pazar.info', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d088>, 'Connection to www.pazar.info timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.pazar.info', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d088>, 'Connection to www.pazar.info timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
PDBselect,https://www.oxfordjournals.org/nar/database/summary/1177,,http://bioinfo.tg.fh-giessen.de/pdbselect/,,"HTTPConnectionPool(host='bioinfo.tg.fh-giessen.de', port=80): Max retries exceeded with url: /pdbselect/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a454c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='bioinfo.tg.fh-giessen.de', port=80): Max retries exceeded with url: /pdbselect/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a454c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Structure Databases,Protein structure,,,,,,,
PepCyber:P~Pep,https://www.oxfordjournals.org/nar/database/summary/1111,,http://pepcyber.umn.edu/PPEP/,,"HTTPConnectionPool(host='pepcyber.umn.edu', port=80): Max retries exceeded with url: /PPEP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45c70>, 'Connection to pepcyber.umn.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='pepcyber.umn.edu', port=80): Max retries exceeded with url: /PPEP/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a45c70>, 'Connection to pepcyber.umn.edu timed out. (connect timeout=120)'))",,Metabolic and Signaling Pathways,Protein-protein interactions,Metabolic and Signaling Pathways,Signalling pathways,,,,,
PepSeeker,https://www.oxfordjournals.org/nar/database/summary/850,,http://nwsr.smith.man.ac.uk/pepseeker/,,"HTTPConnectionPool(host='nwsr.smith.man.ac.uk', port=80): Max retries exceeded with url: /pepseeker/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4df10>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='nwsr.smith.man.ac.uk', port=80): Max retries exceeded with url: /pepseeker/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4df10>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Proteomics Resources,,,,,,,,
PFD - Protein Folding Database,https://www.oxfordjournals.org/nar/database/summary/719,,http://pfd.med.monash.edu.au/,,"HTTPConnectionPool(host='pfd.med.monash.edu.au', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d148>, 'Connection to pfd.med.monash.edu.au timed out. (connect timeout=120)'))","HTTPConnectionPool(host='pfd.med.monash.edu.au', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d148>, 'Connection to pfd.med.monash.edu.au timed out. (connect timeout=120)'))",,Protein sequence databases,Protein properties,Structure Databases,Protein structure,,,,,
PhenomicDB,https://www.oxfordjournals.org/nar/database/summary/665,,http://www.phenomicdb.de/,,"HTTPConnectionPool(host='www.phenomicdb.de', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4dfb8>, 'Connection to www.phenomicdb.de timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.phenomicdb.de', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4dfb8>, 'Connection to www.phenomicdb.de timed out. (connect timeout=120)'))",,Human Genes and Diseases,General polymorphism databases,,,,,,,
PID,https://www.oxfordjournals.org/nar/database/summary/1204,,http://pid.nci.nih.gov/,,"HTTPConnectionPool(host='pid.nci.nih.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4da60>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='pid.nci.nih.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4da60>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Metabolic and Signaling Pathways,Signalling pathways,,,,,,,
PIDD,https://www.oxfordjournals.org/nar/database/summary/954,,http://pidd.math.iastate.edu/,,"HTTPConnectionPool(host='pidd.math.iastate.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4d640>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='pidd.math.iastate.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4d640>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Protein sequence databases,Protein properties,Structure Databases,Protein structure,,,,,
PIG - Pathogen Interaction Gateway,https://www.oxfordjournals.org/nar/database/summary/1263,,http://pig.vbi.vt.edu/,,"HTTPConnectionPool(host='pig.vbi.vt.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4d568>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='pig.vbi.vt.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a4d568>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
PLaMoM,https://www.oxfordjournals.org/nar/database/summary/1980,True,http://www.byanbioinfo.org/plamom/,http://www.byanbioinfo.org/plamom/,200,OK,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/1980,,
Plant Metabolomics,https://www.oxfordjournals.org/nar/database/summary/1554,,http://plantmetabolomics.vrac.iastate.edu/ver2/index.php,,"HTTPConnectionPool(host='plantmetabolomics.vrac.iastate.edu', port=80): Max retries exceeded with url: /ver2/index.php (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d1a8>, 'Connection to plantmetabolomics.vrac.iastate.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='plantmetabolomics.vrac.iastate.edu', port=80): Max retries exceeded with url: /ver2/index.php (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a4d1a8>, 'Connection to plantmetabolomics.vrac.iastate.edu timed out. (connect timeout=120)'))",,Plant databases,Arabidopsis thaliana,,,,,http://dx.doi.org/10.1093/nar/GKR969,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr969,
Plant MPSS,https://www.oxfordjournals.org/nar/database/summary/843,,http://mpss.udel.edu/,,"HTTPConnectionPool(host='mpss.udel.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee38>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='mpss.udel.edu', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ee38>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,General plant databases,,,,,,,
PlantsP/PlantsT,https://www.oxfordjournals.org/nar/database/summary/371,,http://plantsp.sdsc.edu/,,"HTTPConnectionPool(host='plantsp.sdsc.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e460>, 'Connection to plantsp.sdsc.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='plantsp.sdsc.edu', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e460>, 'Connection to plantsp.sdsc.edu timed out. (connect timeout=120)'))",,Protein sequence databases,Databases of individual protein families,Plant databases,General plant databases,,,,,
PlantTFDB,https://www.oxfordjournals.org/nar/database/summary/1117,False,http://planttfdb.cbi.pku.edu.cn,http://planttfdb.cbi.pku.edu.cn/,200,OK,20 Mar 2022,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gkt1016,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1016,
Plastid-LCGbase,https://www.oxfordjournals.org/nar/database/summary/1819,,http://lcgbase.big.ac.cn/plastid-LCGbase/,,"HTTPConnectionPool(host='lcgbase.big.ac.cn', port=80): Max retries exceeded with url: /plastid-LCGbase/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e0a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='lcgbase.big.ac.cn', port=80): Max retries exceeded with url: /plastid-LCGbase/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3e0a0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gku1070,http://academic.oup.com/nar/article/43/D1/D990/2437288/PlastidLCGbase-a-collection-of-evolutionarily,
PLPMDB,https://www.oxfordjournals.org/nar/database/summary/759,False,http://www.studiofmp.com/plpmdb/,https://www.hugedomains.com/domain_profile.cfm?d=studiofmp.com,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
PMAP,https://www.oxfordjournals.org/nar/database/summary/1221,,http://pmap.burnham.org/,,"HTTPConnectionPool(host='pmap.burnham.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ed90>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='pmap.burnham.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5a3ed90>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Metabolic and Signaling Pathways,Metabolic pathways,,,,,,,
PMDB - Protein Model Database,https://www.oxfordjournals.org/nar/database/summary/855,True,https://bioinformatics.cineca.it/PMDB/,https://bioinformatics.cineca.it/PMDB/,404,Not Found,,Structure Databases,Protein structure,,,,,,,
Pocketome,https://www.oxfordjournals.org/nar/database/summary/1498,,http://www.pocketome.org,,"HTTPConnectionPool(host='www.pocketome.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e310>, 'Connection to www.pocketome.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.pocketome.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e310>, 'Connection to www.pocketome.org timed out. (connect timeout=120)'))",,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/GKR825,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr825,
PolyQ,https://www.oxfordjournals.org/nar/database/summary/1434,,http://pxgrid.med.monash.edu.au/polyq/,,"HTTPConnectionPool(host='pxgrid.med.monash.edu.au', port=80): Max retries exceeded with url: /polyq/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e040>, 'Connection to pxgrid.med.monash.edu.au timed out. (connect timeout=120)'))","HTTPConnectionPool(host='pxgrid.med.monash.edu.au', port=80): Max retries exceeded with url: /polyq/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5a3e040>, 'Connection to pxgrid.med.monash.edu.au timed out. (connect timeout=120)'))",,Protein sequence databases,Protein sequence motifs and active sites,,,,,,,
Poxvirus.org,https://www.oxfordjournals.org/nar/database/summary/725,False,http://www.poxvirus.org/,https://4virology.net/,200,OK,,Genomics Databases (non-vertebrate),Viral genome databases,,,,,,,
Progenetix,https://www.oxfordjournals.org/nar/database/summary/1728,False,http://www.progenetix.org,https://progenetix.org/,200,OK,13 May 2022,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/gkt1108,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1108,
